aX,aY,aZ,gX,gY,gZ
-0.452,0.676,0.961,140.259,-28.137,338.867
-0.378,0.901,0.636,146.545,1.099,302.551
-0.358,0.781,0.464,169.800,12.695,236.755
-0.362,0.389,0.246,176.086,3.418,224.182
-0.388,0.390,0.201,134.705,-15.747,244.995
-0.411,0.825,0.151,106.140,-22.400,257.324
-0.389,1.096,0.182,78.125,-37.415,241.882
-0.314,1.248,0.314,88.501,-43.152,212.952
-0.300,1.153,0.297,116.943,-42.053,159.485
-0.298,0.974,0.114,119.263,-44.617,146.851
-0.284,0.937,0.100,116.821,-55.786,141.846
-0.264,0.922,0.155,112.122,-83.801,139.587
-0.203,0.986,0.381,110.962,-92.712,137.634
-0.179,1.076,0.498,106.689,-96.069,125.732
-0.168,1.209,0.471,104.614,-92.041,116.272
-0.150,1.213,0.455,112.427,-97.717,93.994
-0.109,1.103,0.502,122.009,-104.980,82.275
-0.099,1.036,0.587,126.587,-120.300,67.444
-0.113,1.049,0.854,120.666,-124.634,65.186
-0.117,1.083,0.930,107.788,-117.737,58.777
-0.104,1.082,0.928,104.309,-111.938,52.979
-0.094,1.018,0.937,106.873,-108.765,38.574
-0.094,0.854,1.015,110.718,-110.840,33.508
-0.105,0.818,1.064,106.079,-115.784,34.363
-0.128,0.943,1.142,94.910,-114.380,38.208
-0.131,1.022,1.142,77.026,-102.356,34.546
-0.097,0.987,1.082,75.989,-97.534,26.489
-0.076,0.935,1.048,81.177,-97.351,10.132
-0.090,0.835,1.095,82.275,-101.379,3.052
-0.114,0.806,1.157,79.834,-102.966,-1.953
-0.159,0.811,1.129,70.007,-93.872,-8.667
-0.158,0.852,1.141,65.613,-91.614,-13.062
-0.145,0.890,1.184,70.740,-89.966,-32.104
-0.160,0.815,1.115,79.590,-84.961,-44.739
-0.191,0.587,0.979,93.994,-82.581,-64.209
-0.187,0.512,1.049,93.567,-90.088,-72.693
-0.182,0.499,1.194,78.247,-92.468,-80.933
-0.159,0.482,1.335,71.716,-77.209,-83.740
-0.118,0.474,1.325,67.017,-47.974,-89.722
-0.076,0.440,1.255,67.383,-39.673,-94.238
-0.090,0.447,1.143,67.261,-34.119,-102.356
-0.101,0.480,1.121,62.866,-45.349,-106.384
-0.099,0.474,1.224,49.316,-61.218,-116.089
-0.100,0.421,1.263,41.504,-55.847,-120.239
-0.104,0.395,1.206,26.978,-43.091,-123.962
-0.094,0.368,1.183,22.644,-41.870,-125.122
-0.088,0.361,1.238,25.818,-38.025,-129.395
-0.096,0.274,1.194,34.485,-29.846,-134.033
-0.094,0.212,1.143,44.495,-26.794,-140.381
-0.063,0.109,1.142,38.879,-31.616,-139.465
-0.040,0.072,1.162,20.630,-34.790,-132.751
0.013,-0.009,1.163,15.137,-31.982,-128.845
0.033,-0.058,1.160,9.277,-24.292,-119.080
0.073,-0.113,1.164,6.592,-22.034,-111.938
0.092,-0.112,1.180,4.822,-21.362,-103.882
0.115,-0.111,1.182,-0.977,-15.503,-88.684
0.121,-0.108,1.194,-7.019,-10.681,-82.642
0.118,-0.111,1.196,-10.132,-0.977,-73.242
0.104,-0.118,1.084,-7.568,2.869,-68.237
0.107,-0.112,1.066,-5.615,-1.282,-57.312
0.097,-0.079,1.109,-5.737,-3.723,-51.331
0.074,0.006,1.069,-10.254,1.465,-40.283
0.066,0.042,1.036,-13.184,6.287,-36.926
0.061,0.059,1.008,-8.179,11.719,-35.034
0.060,0.042,0.964,-2.747,10.986,-35.095
0.059,0.020,0.945,5.554,6.104,-32.227
0.055,-0.026,0.899,7.202,4.639,-28.564
0.056,-0.034,0.917,5.554,-0.183,-18.372
0.055,0.083,1.010,4.883,-2.869,-13.794
0.049,0.169,1.032,2.869,-1.770,-14.832
0.026,0.214,0.990,1.038,2.319,-18.982
0.020,0.182,0.932,1.648,10.925,-24.109
0.025,0.093,0.877,2.075,11.658,-23.315
0.030,0.083,0.903,5.859,6.470,-16.663
0.039,0.127,0.990,9.460,4.211,-13.550
0.033,0.149,1.012,11.597,4.517,-11.230
0.023,0.167,0.973,9.583,13.916,-8.240
0.034,0.234,0.898,2.991,14.832,-6.958
0.042,0.286,0.957,-11.536,4.150,-6.714
0.033,0.339,0.998,-10.925,3.601,-8.972
0.028,0.321,0.952,-0.244,9.521,-13.916
0.028,0.287,0.914,4.089,9.705,-14.282
0.029,0.293,0.914,8.423,7.141,-13.794
0.026,0.305,0.903,8.789,5.249,-14.404
0.023,0.292,0.922,5.737,1.709,-16.479
0.018,0.259,0.917,5.676,2.747,-16.602
0.019,0.256,0.893,6.714,4.150,-16.357
0.029,0.253,0.896,8.545,1.709,-18.616
0.032,0.215,0.905,10.254,0.122,-20.386
0.032,0.180,0.909,11.292,-0.854,-14.709
0.033,0.215,0.919,8.057,-1.892,-10.437
0.032,0.241,0.937,4.211,-5.310,-13.306
0.041,0.183,0.973,7.141,-6.531,-17.212
0.043,0.144,0.974,10.681,-4.700,-10.803
0.044,0.170,0.954,7.935,-3.967,-3.113
0.051,0.238,0.964,-1.099,-7.324,3.723
0.045,0.291,1.026,-1.709,-7.935,0.610
0.040,0.248,1.036,5.005,-0.977,-5.188
0.042,0.191,0.997,7.324,2.197,-3.967
0.047,0.202,0.982,7.751,1.099,-0.427
0.047,0.214,1.004,8.179,-0.488,-0.122
0.042,0.204,1.004,8.850,0.000,-0.122
0.045,0.211,0.975,7.935,3.357,-0.183
0.042,0.223,0.972,6.592,2.502,-1.404
0.043,0.225,0.982,3.235,0.671,-6.470
0.040,0.189,1.005,4.456,2.014,-6.531
0.042,0.186,0.991,8.118,5.554,-2.563
1.308,-0.712,0.654,39.185,69.824,-65.918
1.319,-0.862,0.602,39.673,81.116,-45.776
1.335,-0.938,0.556,42.419,81.177,-28.381
1.317,-0.942,0.560,44.495,84.595,1.038
1.232,-0.960,0.532,45.532,86.548,12.451
1.192,-0.956,0.495,55.420,87.708,32.043
1.106,-0.967,0.499,61.035,85.693,40.588
1.043,-1.000,0.572,72.510,82.336,57.434
0.876,-1.066,0.651,78.125,86.548,67.383
0.783,-1.073,0.607,84.961,98.389,91.919
0.557,-1.036,0.434,84.717,102.356,104.614
0.410,-1.034,0.316,85.510,105.103,116.760
0.258,-1.048,0.170,95.276,102.234,144.958
-0.094,-1.126,-0.051,102.539,91.553,162.537
-0.290,-1.128,-0.106,120.666,62.012,216.492
-0.641,-0.863,-0.172,129.333,43.396,249.451
-0.789,-0.651,-0.117,144.470,2.502,291.199
-0.987,-0.401,0.142,147.400,-16.296,302.246
-1.057,-0.228,0.253,137.085,-43.335,316.284
-1.208,0.167,0.213,136.658,-49.988,316.040
-1.250,0.324,0.194,143.616,-72.693,308.594
-1.233,0.726,0.384,143.860,-85.449,303.589
-1.178,0.998,0.520,157.532,-97.168,272.644
-1.047,1.145,0.545,167.603,-92.407,241.028
-1.012,1.044,0.438,157.959,-87.769,189.697
-0.938,1.251,0.539,142.151,-99.792,179.993
-0.868,1.476,0.717,139.343,-113.342,155.457
-0.707,1.517,0.721,151.611,-105.286,128.601
-0.646,1.335,0.616,180.664,-104.858,68.115
-0.550,0.984,0.691,186.401,-119.202,50.232
-0.511,1.010,0.831,173.523,-142.029,40.100
-0.415,1.304,1.099,165.161,-145.447,32.166
-0.359,1.301,1.207,163.513,-148.193,-7.812
-0.249,0.927,1.332,165.405,-150.757,-25.085
-0.188,0.751,1.416,156.250,-160.339,-24.841
-0.085,0.824,1.640,147.583,-166.870,-16.479
-0.078,0.973,1.765,137.085,-177.795,-21.667
-0.106,0.907,1.866,136.292,-177.612,-35.583
-0.111,0.749,1.829,129.761,-161.438,-50.110
-0.063,0.636,1.708,120.483,-143.372,-46.936
-0.026,0.681,1.685,98.083,-117.187,-48.157
-0.011,0.685,1.781,89.844,-109.314,-57.556
-0.016,0.605,1.704,86.182,-90.881,-75.745
-0.026,0.438,1.485,78.491,-88.989,-77.820
-0.031,0.434,1.439,49.866,-98.389,-72.876
-0.031,0.471,1.412,40.100,-106.995,-77.271
-0.046,0.434,1.445,41.138,-116.211,-92.163
-0.038,0.305,1.497,48.218,-101.929,-98.511
-0.009,0.252,1.547,52.246,-67.871,-106.201
0.035,0.237,1.590,49.866,-53.345,-107.239
0.049,0.200,1.502,38.574,-24.658,-106.079
0.053,0.108,1.263,27.039,-18.494,-103.638
0.055,0.097,1.206,0.183,-26.672,-94.543
0.041,0.112,1.199,-5.493,-29.968,-90.759
0.030,0.115,1.154,2.380,-27.344,-91.736
0.019,0.143,1.146,9.583,-29.724,-96.008
0.014,0.111,1.151,26.611,-30.823,-106.812
0.020,0.033,1.069,27.710,-28.809,-108.459
0.017,0.018,1.061,13.550,-29.175,-101.624
0.003,0.015,1.103,8.423,-27.222,-96.741
-0.002,-0.006,1.084,10.803,-15.564,-91.125
-0.008,-0.052,1.091,13.428,-13.733,-88.379
-0.025,-0.035,1.112,16.968,-13.123,-81.665
-0.030,-0.043,1.087,11.169,-6.531,-77.637
-0.029,-0.038,1.046,8.606,-5.066,-74.951
-0.019,-0.012,1.062,7.996,-3.906,-72.876
-0.007,-0.035,1.062,10.803,-0.916,-72.449
-0.005,-0.067,1.047,9.583,5.615,-65.125
-0.004,-0.046,1.072,5.920,6.592,-58.411
-0.004,-0.002,1.083,1.587,8.057,-49.011
-0.012,0.064,1.089,0.977,9.155,-46.997
-0.019,0.081,1.090,2.197,12.817,-45.471
-0.027,0.095,1.047,3.418,14.648,-44.922
-0.025,0.098,1.005,6.042,15.686,-43.762
-0.024,0.068,0.946,7.568,14.404,-43.457
-0.025,0.057,0.935,14.343,7.080,-39.734
-0.040,0.053,0.945,16.602,3.357,-37.170
-0.044,0.071,0.956,16.602,1.770,-33.142
-0.052,0.088,0.966,14.832,4.517,-32.898
-0.051,0.058,0.953,10.864,12.146,-33.020
-0.037,0.021,0.926,9.033,13.245,-30.823
-0.028,0.030,0.926,4.639,10.498,-25.635
-0.029,0.039,0.945,4.089,9.033,-23.621
-0.031,0.051,0.951,5.554,7.080,-21.179
-0.029,0.077,0.969,8.362,-0.244,-15.747
-0.017,0.161,1.022,9.277,-2.686,-14.465
-0.022,0.169,1.028,9.460,3.052,-18.738
-0.035,0.083,0.982,8.362,8.545,-21.179
-0.032,0.046,0.963,3.052,14.648,-19.836
-0.026,0.024,0.932,3.113,15.320,-16.785
-0.023,0.030,0.918,5.676,10.742,-10.254
-0.022,0.058,0.939,3.296,6.836,-7.568
-0.024,0.089,0.937,-1.709,3.296,-1.709
-0.021,0.190,0.964,-3.418,1.770,-0.916
-0.021,0.209,0.978,-1.282,3.357,-6.897
-0.019,0.148,0.932,0.427,6.348,-10.742
-0.017,0.116,0.907,-0.793,7.690,-13.489
-0.011,0.100,0.923,-1.465,5.920,-13.062
-0.015,0.086,0.943,-0.549,4.272,-12.207
-0.022,0.093,0.974,1.221,2.258,-8.911
-0.026,0.101,0.982,0.916,2.197,-7.874
-0.029,0.092,0.975,0.427,5.188,-7.507
-0.027,0.062,0.944,0.305,5.493,-6.226
-0.024,0.065,0.940,-1.831,0.305,-1.404
-0.026,0.080,0.968,-2.930,-3.113,0.305
-0.027,0.080,0.983,-1.648,-5.554,2.686
-0.024,0.081,0.989,-0.610,-4.944,4.150
-0.022,0.092,0.987,-0.488,-4.395,6.592
-0.021,0.107,0.980,-1.831,-4.944,6.531
-0.020,0.099,0.974,-5.249,-5.737,6.470
-0.018,0.111,1.002,-5.432,-5.920,7.324
-0.015,0.134,0.998,-2.319,-4.150,8.606
-0.009,0.153,0.969,-1.709,-3.296,8.179
-0.009,0.148,0.969,-0.122,-2.991,7.446
-0.008,0.143,0.957,0.793,-3.113,7.385
-0.010,0.154,0.967,-1.831,-4.822,6.287
-0.011,0.143,0.977,-2.136,-4.089,5.005
-0.014,0.135,0.978,-1.526,-2.808,5.188
-0.021,0.154,1.014,-2.014,-3.479,5.737
1.243,-0.792,0.747,40.771,98.755,-77.820
1.228,-0.908,0.710,49.805,101.624,-47.424
1.185,-1.029,0.627,49.561,100.342,-27.344
1.154,-1.035,0.588,57.434,98.511,10.925
1.060,-1.075,0.526,66.528,98.328,25.635
0.928,-1.145,0.359,76.355,101.013,55.359
0.855,-1.124,0.235,74.036,89.294,90.210
0.712,-1.044,0.072,74.341,74.280,107.788
0.641,-1.039,0.054,83.618,41.992,144.043
0.456,-1.094,0.045,91.370,26.062,166.199
0.335,-0.980,0.104,80.566,0.977,217.102
0.072,-0.599,0.211,74.280,-0.183,233.704
-0.061,-0.435,0.216,73.486,-0.122,240.173
-0.340,-0.161,0.174,61.768,1.892,235.413
-0.463,-0.145,0.137,56.641,9.094,231.567
-0.552,-0.207,0.037,70.435,24.841,231.567
-0.722,-0.312,-0.209,83.496,17.334,233.276
-0.813,-0.297,-0.244,105.347,-29.663,240.601
-0.978,-0.040,-0.011,101.013,-52.856,247.009
-1.034,0.182,0.163,92.651,-80.383,252.747
-1.073,0.491,0.411,102.783,-83.923,243.713
-1.060,0.519,0.429,121.338,-67.383,222.046
-1.017,0.802,0.338,116.211,-60.791,221.069
-0.958,1.098,0.347,112.671,-68.054,208.435
-0.787,1.337,0.372,125.549,-71.899,184.998
-0.715,1.251,0.352,155.945,-79.407,134.888
-0.621,0.996,0.320,164.307,-88.501,120.422
-0.608,0.901,0.364,156.677,-118.408,112.366
-0.629,0.985,0.741,143.738,-134.338,114.868
-0.628,1.142,1.002,129.395,-137.207,113.342
-0.557,1.336,1.157,139.282,-123.657,100.647
-0.505,1.251,1.097,161.743,-113.403,62.195
-0.499,0.952,1.204,157.654,-120.056,49.622
-0.526,0.928,1.318,139.954,-127.197,42.847
-0.504,1.079,1.554,135.071,-124.756,37.842
-0.458,1.119,1.611,140.991,-108.643,13.977
-0.335,1.057,1.571,147.339,-99.121,-1.038
-0.291,0.942,1.570,151.245,-88.623,-30.212
-0.275,0.753,1.658,145.508,-89.416,-40.710
-0.285,0.760,1.725,120.850,-96.375,-50.781
-0.285,0.864,1.723,107.727,-93.872,-55.237
-0.246,0.892,1.594,94.055,-78.186,-72.083
-0.129,0.889,1.461,90.454,-75.684,-84.534
-0.108,0.834,1.520,87.280,-75.806,-99.121
-0.128,0.590,1.570,88.013,-67.383,-127.563
-0.139,0.444,1.579,87.219,-59.387,-136.169
-0.143,0.265,1.550,83.557,-43.030,-137.512
-0.126,0.218,1.459,82.764,-33.630,-135.132
-0.084,0.125,1.336,70.984,-25.513,-133.850
-0.073,0.070,1.269,57.617,-22.827,-132.568
-0.038,0.051,1.240,21.423,-18.921,-122.681
-0.023,0.112,1.277,6.409,-18.127,-114.929
-0.006,0.307,1.228,2.197,-8.118,-106.506
0.003,0.345,1.204,4.578,-3.845,-110.229
0.033,0.152,1.209,8.057,-5.554,-125.793
0.055,0.029,1.204,7.019,-6.958,-129.089
0.080,-0.034,1.207,2.075,-8.606,-122.803
0.083,-0.033,1.213,8.301,-9.094,-113.770
0.091,-0.041,1.180,10.437,-7.935,-109.985
0.105,-0.050,1.130,5.249,-4.578,-103.027
0.139,-0.077,1.065,-1.831,-5.554,-99.365
0.147,-0.048,1.083,-13.245,-9.033,-91.553
0.137,0.002,1.142,-12.207,-7.507,-89.233
0.128,0.015,1.176,-8.667,-4.944,-87.097
0.101,0.066,1.234,-7.263,3.113,-82.520
0.088,0.079,1.212,-8.667,11.169,-81.909
0.094,0.018,1.084,-8.972,28.748,-82.703
0.102,-0.046,1.019,-7.874,31.799,-83.008
0.111,-0.124,0.961,-7.324,25.574,-77.087
0.115,-0.125,0.947,-4.761,22.705,-71.411
0.135,-0.121,0.876,2.563,25.818,-61.035
0.150,-0.130,0.849,4.822,27.649,-58.044
0.162,-0.150,0.831,5.371,29.724,-53.284
0.168,-0.142,0.801,3.174,30.884,-46.875
0.179,-0.117,0.766,-4.395,21.179,-33.203
0.171,-0.076,0.841,-7.507,8.423,-29.236
0.158,-0.014,0.939,-6.470,-1.038,-23.804
0.142,0.059,0.995,-2.747,6.165,-21.667
0.142,0.080,0.957,2.686,16.663,-19.104
0.144,0.076,0.895,2.869,15.808,-19.287
0.138,0.066,0.893,2.258,10.986,-16.479
0.130,0.129,0.898,1.953,9.277,-13.733
0.126,0.161,0.923,2.380,6.409,-12.207
0.110,0.151,0.940,4.761,6.836,-12.573
0.104,0.140,0.959,6.042,6.348,-11.719
0.096,0.159,0.971,6.042,7.141,-10.620
0.095,0.154,0.939,6.348,9.277,-9.949
0.093,0.143,0.914,5.554,8.972,-7.446
0.090,0.176,0.893,3.052,6.226,-6.042
0.090,0.190,0.912,-1.221,0.183,-5.676
0.098,0.173,0.926,0.732,0.305,-5.493
0.098,0.162,0.919,5.615,0.366,-3.174
0.098,0.226,0.945,5.005,-2.136,-2.441
0.101,0.238,0.963,2.930,-4.700,-5.066
0.108,0.192,0.947,4.883,-3.845,-5.615
0.110,0.173,0.938,8.118,-3.113,-4.822
0.107,0.177,0.943,8.423,-4.578,-2.197
0.113,0.203,0.955,4.578,-5.615,-2.441
0.117,0.185,0.978,-0.854,-7.263,-3.845
0.119,0.153,1.006,1.160,-6.348,-3.296
0.117,0.165,1.021,6.165,-6.348,-1.526
0.113,0.199,1.017,3.601,-6.592,-2.136
0.110,0.183,1.016,-2.869,-6.104,-3.479
0.109,0.169,1.016,-1.038,-4.639,-2.563
0.109,0.174,1.003,7.019,-2.197,-1.343
0.109,0.158,0.967,6.287,-2.625,-1.770
0.108,0.145,0.972,-0.122,-4.578,-0.732
0.105,0.145,0.988,0.244,-4.089,0.732
0.103,0.157,0.989,2.808,-3.235,1.648
0.103,0.143,0.965,5.615,-3.113,1.221
0.103,0.138,0.968,2.136,-4.578,1.465
0.099,0.148,0.982,-2.136,-5.371,3.723
0.096,0.188,0.979,-0.427,-4.639,3.784
0.094,0.196,0.987,-0.305,-5.127,1.892
0.084,0.179,1.000,-0.916,-3.235,1.099
0.083,0.170,0.983,0.427,1.526,0.549
0.087,0.183,0.968,-0.183,0.793,0.122
0.089,0.184,0.983,-1.587,-1.831,-1.587
0.086,0.156,0.982,-0.122,-1.526,-1.953
1.157,-0.703,0.911,20.508,85.815,-65.002
1.132,-0.845,0.872,3.967,115.784,-38.635
1.102,-1.114,0.667,7.568,122.437,-19.897
1.092,-1.189,0.605,28.015,105.896,24.841
1.024,-1.186,0.535,34.668,97.595,44.922
0.959,-1.178,0.481,42.297,91.858,73.853
0.785,-1.196,0.416,46.753,87.097,88.867
0.705,-1.122,0.377,56.396,75.195,129.395
0.579,-0.794,0.324,54.626,68.054,147.339
0.497,-0.643,0.321,47.363,61.401,165.527
0.317,-0.475,0.174,48.096,61.279,170.715
0.216,-0.391,0.101,48.218,56.641,176.819
0.122,-0.271,0.061,45.044,38.269,189.697
-0.075,-0.066,0.145,42.908,30.273,190.857
-0.212,-0.053,0.203,50.659,26.917,185.913
-0.508,-0.143,0.101,64.026,29.602,183.777
-0.621,-0.194,-0.036,103.455,20.813,190.430
-0.739,-0.151,-0.244,116.882,6.348,201.782
-0.749,0.003,-0.223,115.173,-33.752,222.778
-0.743,0.388,0.024,110.474,-51.025,222.717
-0.756,0.515,0.123,112.122,-67.078,209.961
-0.765,0.770,0.307,111.877,-71.045,205.627
-0.733,0.918,0.419,123.901,-77.148,188.721
-0.615,1.057,0.560,136.902,-77.820,171.204
-0.580,1.065,0.589,144.592,-78.064,153.503
-0.555,1.095,0.612,139.038,-79.163,131.104
-0.470,1.212,0.677,137.756,-83.313,121.765
-0.426,1.268,0.738,146.973,-94.971,96.619
-0.326,1.327,0.865,150.330,-95.154,80.872
-0.291,1.246,0.929,160.583,-88.135,48.340
-0.245,1.031,1.003,167.175,-86.670,37.170
-0.234,0.972,1.061,166.321,-99.731,24.231
-0.214,1.047,1.325,160.095,-107.849,19.226
-0.202,1.104,1.418,157.104,-103.943,-1.770
-0.157,1.006,1.417,161.438,-99.854,-16.235
-0.144,0.901,1.364,164.673,-100.830,-29.785
-0.169,0.679,1.354,158.875,-124.634,-51.514
-0.174,0.584,1.438,151.611,-142.273,-56.580
-0.167,0.431,1.504,134.216,-154.419,-54.443
-0.165,0.409,1.479,97.595,-139.160,-44.434
-0.159,0.581,1.591,76.477,-134.338,-40.100
-0.161,0.678,1.652,58.777,-117.004,-48.462
-0.174,0.663,1.561,59.875,-102.783,-60.303
-0.179,0.548,1.456,61.646,-82.031,-82.092
-0.175,0.295,1.335,59.448,-79.834,-86.487
-0.172,0.254,1.353,50.293,-81.787,-85.571
-0.167,0.353,1.404,42.480,-79.590,-85.937
-0.161,0.444,1.441,18.860,-70.496,-96.252
-0.162,0.499,1.398,12.817,-61.707,-106.506
-0.161,0.448,1.312,15.869,-48.157,-126.282
-0.168,0.331,1.315,18.799,-49.133,-133.301
-0.169,0.295,1.333,34.729,-47.058,-144.348
-0.161,0.171,1.220,45.105,-44.312,-148.865
-0.152,0.107,1.192,52.917,-48.218,-153.259
-0.132,0.003,1.231,50.049,-48.401,-153.503
-0.118,-0.030,1.244,35.278,-39.673,-148.804
-0.100,-0.071,1.257,27.283,-34.912,-145.142
-0.074,-0.112,1.242,23.193,-27.771,-138.000
-0.049,-0.177,1.218,27.466,-22.339,-132.568
0.005,-0.320,1.138,26.978,-19.897,-127.625
0.032,-0.348,1.130,16.846,-19.226,-110.474
0.061,-0.311,1.163,12.146,-18.677,-101.013
0.070,-0.301,1.171,9.644,-12.024,-87.891
0.095,-0.286,1.191,9.949,-7.324,-82.886
0.108,-0.268,1.178,10.437,6.348,-76.233
0.131,-0.300,1.109,7.385,13.123,-74.097
0.133,-0.308,1.110,2.991,17.029,-70.618
0.117,-0.258,1.089,1.465,22.583,-60.181
0.100,-0.230,1.052,3.418,25.696,-55.237
0.085,-0.197,1.016,2.869,26.917,-45.959
0.063,-0.130,1.005,0.122,26.306,-42.480
0.051,-0.107,1.003,0.061,30.151,-39.124
0.041,-0.092,0.977,2.502,32.410,-38.208
0.037,-0.089,0.972,8.118,33.264,-35.767
0.025,-0.081,0.987,10.315,32.410,-34.058
0.021,-0.085,0.986,10.620,32.104,-29.175
0.022,-0.074,0.954,9.033,31.250,-25.330
0.026,-0.044,0.955,6.714,28.442,-20.752
0.026,0.033,1.017,1.770,21.973,-12.817
0.027,0.075,1.041,1.160,20.752,-10.620
0.022,0.098,0.998,1.953,25.024,-10.986
0.017,0.083,0.975,3.052,26.672,-11.597
0.016,0.075,0.958,4.456,23.621,-9.827
0.018,0.081,0.962,3.906,19.897,-8.545
0.014,0.059,0.988,4.578,14.954,-6.653
0.009,0.054,1.013,5.859,14.160,-5.127
0.009,0.107,1.031,6.042,12.451,-1.892
0.009,0.115,0.981,4.761,13.245,-1.953
0.008,0.077,0.937,-3.357,13.306,-2.869
0.011,0.067,0.953,-7.080,12.390,-1.953
0.018,0.091,0.946,-8.606,13.367,2.136
0.019,0.116,0.939,-7.507,12.695,3.784
0.023,0.137,0.935,-1.404,7.935,4.150
0.029,0.154,0.927,0.549,5.554,3.113
0.032,0.148,0.929,2.502,2.136,0.610
0.033,0.127,0.927,3.174,1.282,-0.183
0.034,0.125,0.941,0.427,-0.366,-1.465
0.036,0.117,0.955,-1.038,0.610,-2.319
0.036,0.100,0.958,-1.465,1.648,-3.113
0.039,0.108,0.987,0.671,0.061,-2.686
0.040,0.115,0.983,4.883,-0.854,-2.991
0.041,0.082,0.952,3.601,-0.549,-3.113
0.042,0.068,0.961,0.916,-1.465,-2.686
0.047,0.096,0.996,0.122,-6.165,-0.427
0.047,0.101,0.992,1.099,-6.104,-0.183
0.047,0.088,0.983,1.587,-2.502,-0.183
0.045,0.069,0.969,1.587,-1.465,0.671
0.045,0.084,0.962,0.122,-4.639,1.709
0.043,0.103,0.978,-1.221,-7.080,1.221
0.042,0.085,0.980,-0.977,-7.202,1.099
0.047,0.077,1.005,-0.427,-7.385,2.319
0.047,0.095,1.025,-0.305,-7.019,3.540
0.046,0.102,1.023,-0.671,-5.310,2.930
0.046,0.091,1.009,-1.221,-3.174,2.441
0.046,0.085,0.991,-1.526,-0.793,3.662
0.046,0.113,0.998,-1.587,-2.441,4.700
0.044,0.131,1.004,-0.427,-3.723,4.333
0.042,0.119,0.987,-0.122,-2.808,3.479
0.042,0.118,0.988,-2.930,-2.319,3.113
1.348,-0.363,1.173,16.724,84.656,-75.195
1.371,-0.538,1.226,-5.920,113.831,-55.725
1.420,-0.785,1.146,-8.301,127.502,-43.213
1.395,-0.907,1.070,17.273,139.160,-21.301
1.253,-1.190,0.944,33.569,138.367,-9.277
1.154,-1.297,0.933,40.894,137.817,26.062
0.933,-1.328,0.820,38.208,143.127,47.668
0.796,-1.296,0.741,37.354,148.682,85.083
0.480,-1.205,0.501,41.443,149.841,100.464
0.325,-1.147,0.327,48.401,148.560,114.380
0.025,-1.059,0.016,65.430,121.704,139.099
-0.169,-1.041,-0.080,73.364,101.868,152.527
-0.550,-1.010,-0.537,88.806,97.717,190.857
-0.714,-0.995,-0.833,86.670,97.656,213.623
-0.863,-0.965,-1.009,79.407,40.161,249.268
-1.116,-0.762,-0.959,85.327,-1.587,260.681
-1.226,-0.587,-0.819,98.083,-77.087,280.884
-1.397,-0.009,-0.273,93.140,-111.572,291.382
-1.411,0.362,0.089,59.692,-144.775,293.945
-1.283,1.084,0.693,47.119,-133.972,279.724
-1.189,1.205,0.753,73.303,-71.045,223.938
-1.060,1.022,0.554,95.886,-44.556,199.768
-0.985,1.069,0.494,110.352,-49.011,187.561
-0.795,1.568,0.588,108.948,-65.613,182.678
-0.704,1.750,0.617,142.029,-80.383,141.296
-0.524,1.633,0.485,167.480,-78.979,108.643
-0.475,1.386,0.400,191.956,-88.318,57.983
-0.408,1.030,0.467,192.322,-104.980,48.645
-0.366,0.960,0.630,192.078,-123.840,44.922
-0.335,0.797,0.915,187.195,-140.381,37.659
-0.354,0.736,1.008,173.767,-138.184,35.645
-0.411,0.799,1.165,135.010,-133.728,38.086
-0.416,0.885,1.184,125.183,-131.348,37.781
-0.391,0.951,1.225,127.869,-135.315,23.193
-0.338,0.949,1.464,131.165,-140.137,11.902
-0.337,0.883,1.558,127.930,-132.202,-6.897
-0.316,0.748,1.538,122.803,-122.070,-11.841
-0.304,0.720,1.473,111.206,-111.755,-16.235
-0.288,0.716,1.490,104.126,-115.112,-18.494
-0.293,0.715,1.566,94.116,-121.399,-25.330
-0.311,0.729,1.584,89.172,-115.967,-29.053
-0.315,0.751,1.534,78.491,-102.722,-39.734
-0.301,0.773,1.458,74.585,-99.915,-47.485
-0.294,0.763,1.456,80.627,-96.924,-66.833
-0.285,0.674,1.473,87.952,-95.764,-79.102
-0.284,0.579,1.513,97.290,-90.759,-103.638
-0.279,0.373,1.471,95.032,-83.313,-111.816
-0.254,0.283,1.448,87.097,-75.989,-116.882
-0.205,0.142,1.423,62.378,-61.279,-122.437
-0.178,0.094,1.339,48.401,-51.758,-121.582
-0.143,0.067,1.268,20.691,-50.415,-112.000
-0.071,0.140,1.344,11.658,-57.312,-105.774
-0.048,0.196,1.358,11.780,-52.795,-101.379
0.014,0.183,1.262,16.418,-47.791,-102.905
0.042,0.154,1.248,23.560,-48.218,-105.286
0.060,0.114,1.256,24.292,-48.950,-105.774
0.055,0.122,1.308,19.592,-48.767,-109.070
0.020,0.030,1.342,19.409,-40.588,-112.793
0.012,-0.058,1.256,20.447,-15.930,-113.464
0.014,-0.110,1.158,18.860,-12.451,-109.985
0.003,-0.086,1.162,18.860,-12.817,-105.957
-0.026,-0.075,1.105,20.142,-5.188,-100.830
-0.036,-0.093,1.067,18.921,1.465,-99.121
-0.045,-0.123,0.985,20.264,10.925,-95.032
-0.044,-0.144,0.963,21.729,12.451,-92.834
-0.035,-0.147,0.994,23.437,10.620,-84.961
-0.035,-0.109,1.013,21.240,8.789,-77.148
-0.042,-0.019,1.049,18.799,7.874,-75.195
