aX,aY,aZ,gX,gY,gZ
-1.103,-0.092,1.333,115.967,-466.919,149.292
-1.177,0.294,1.565,136.841,-410.400,194.458
-1.104,1.058,2.423,97.107,-389.404,177.856
-0.992,1.084,2.757,42.114,-268.494,94.116
-0.714,0.810,1.984,67.505,-167.786,59.875
-0.621,0.535,1.265,91.248,-97.046,32.104
-0.584,0.290,1.015,67.505,-117.310,23.743
-0.595,0.488,1.634,57.678,-135.559,41.931
-0.619,0.758,1.839,39.063,-94.421,48.706
-0.605,1.005,1.953,28.381,-61.218,31.738
-0.583,0.960,1.814,55.420,16.602,-9.583
-0.559,0.766,1.204,71.899,40.100,-23.926
-0.518,0.660,1.112,71.655,39.001,-34.241
-0.484,0.577,1.252,37.354,11.597,-41.443
-0.429,0.523,1.517,31.677,17.029,-38.574
-0.429,0.554,1.488,36.377,45.166,-31.067
-0.439,0.662,1.580,37.964,53.284,-33.203
-0.439,0.594,1.606,44.739,65.613,-41.260
-0.447,0.435,1.358,74.829,102.783,-49.438
-0.430,0.484,1.360,79.102,108.032,-45.471
-0.403,0.530,1.533,57.556,107.117,-48.096
-0.326,0.329,1.652,48.889,127.441,-53.589
-0.295,0.198,1.475,49.072,176.636,-44.556
-0.254,0.193,1.097,54.871,184.998,-33.691
-0.167,0.206,0.880,63.538,184.814,-27.710
-0.033,0.121,0.688,17.761,154.907,-33.081
0.154,-0.176,0.919,-39.673,124.084,-30.823
0.197,-0.266,1.198,-125.671,100.769,-10.681
0.175,-0.463,1.421,-147.705,111.633,-3.052
0.141,-0.626,1.422,-147.766,135.742,15.259
0.044,-0.816,1.314,-129.639,146.790,38.879
0.023,-0.765,1.134,-53.467,168.579,101.929
-0.026,-0.523,0.736,-29.114,166.443,127.686
-0.057,-0.371,0.710,-26.001,152.771,147.461
-0.092,-0.234,0.669,-40.527,140.381,178.406
-0.272,0.396,0.141,-41.992,141.907,199.524
-0.355,0.906,-0.076,-79.285,97.290,205.566
-0.403,1.381,0.055,-104.370,66.040,174.316
-0.383,1.382,0.075,-78.918,53.894,119.202
-0.326,1.490,-0.053,-49.011,52.734,106.934
-0.331,1.567,0.030,-32.959,42.542,96.130
-0.312,1.530,0.332,-25.757,24.292,65.186
-0.296,1.368,0.435,-17.395,25.818,46.143
-0.285,1.224,0.478,28.198,40.894,26.611
-0.212,0.996,0.391,50.537,45.593,19.714
-0.156,0.831,0.403,55.969,29.541,5.005
-0.051,0.557,0.681,54.260,18.433,4.211
-0.018,0.460,0.841,60.120,16.296,12.085
0.025,0.392,0.959,58.105,24.048,18.982
0.044,0.422,0.870,42.786,37.964,27.771
0.060,0.484,0.732,28.015,32.898,27.100
0.051,0.507,0.796,-6.470,14.099,23.621
0.045,0.541,0.811,-10.559,15.076,23.010
0.048,0.566,0.749,-5.188,18.372,23.560
0.054,0.593,0.744,-1.343,13.123,24.902
0.048,0.602,0.824,-5.493,12.756,25.085
0.037,0.617,0.815,-0.854,24.475,28.809
0.046,0.654,0.699,3.296,29.053,28.687
0.051,0.655,0.640,-4.578,25.024,20.935
0.086,0.567,0.608,-14.221,18.616,16.479
0.089,0.533,0.652,-23.254,12.146,15.686
0.080,0.577,0.701,-20.325,6.653,21.057
0.119,0.560,0.732,-16.724,6.348,17.029
0.119,0.493,0.730,-9.644,5.859,17.822
0.108,0.647,0.657,-4.211,4.944,24.231
0.123,0.656,0.641,-25.879,-8.606,14.648
0.125,0.501,0.802,-35.095,-15.076,12.878
0.115,0.522,0.856,-8.362,-3.723,28.381
0.074,0.654,0.748,7.996,5.005,33.508
0.054,0.746,0.696,14.526,2.747,30.884
0.084,0.737,0.714,1.709,-5.249,19.836
0.107,0.589,0.758,-15.320,-14.771,4.211
0.094,0.472,0.860,-11.902,-13.672,11.475
0.073,0.574,0.880,4.944,-1.282,29.297
0.067,0.638,0.760,6.226,4.211,26.855
0.060,0.582,0.726,13.000,0.122,22.827
0.031,0.651,0.763,21.606,-2.625,26.978
0.029,0.693,0.778,11.780,-6.531,22.339
0.025,0.581,0.849,-3.784,-9.888,17.517
-1.111,1.621,1.211,61.951,-134.949,261.353
-1.234,1.954,1.343,55.054,-120.728,164.612
-1.279,1.761,1.556,26.184,-101.685,86.487
-1.290,1.504,1.611,-16.602,-52.490,-10.986
-1.313,1.435,1.767,-28.137,-31.189,-31.006
-1.373,1.608,1.831,-34.729,20.874,-81.055
-1.528,1.922,1.962,-47.241,50.842,-126.892
-1.542,1.906,2.124,-99.670,116.699,-259.399
-1.656,1.723,2.245,-90.820,171.936,-333.862
-1.745,1.384,1.882,-22.522,316.162,-483.032
-1.653,0.329,0.641,13.977,367.737,-527.771
-1.266,-0.218,0.045,61.951,374.573,-515.686
-0.366,-1.073,-0.214,22.705,320.679,-460.754
-0.166,-1.067,0.269,-97.412,210.815,-280.762
-0.113,-0.406,0.636,-108.826,228.027,-207.642
-0.014,-0.294,0.058,-51.392,301.941,-175.110
0.196,-0.424,-0.854,-16.113,279.907,-173.340
0.247,-0.329,-0.783,-58.960,156.189,-120.483
0.375,-0.096,-0.376,-60.974,110.596,-100.525
0.351,-0.055,-0.220,-32.959,73.425,-75.684
0.380,0.115,-0.085,-26.794,67.078,-64.026
0.437,0.127,-0.199,-27.405,55.359,-62.195
0.471,0.083,-0.350,-46.692,33.752,-57.251
0.479,0.136,-0.299,-50.720,-13.733,-28.015
0.444,0.306,-0.315,-24.231,-27.100,-12.878
0.415,0.447,-0.326,-3.723,-60.791,6.775
0.336,0.628,-0.234,-17.273,-80.750,2.563
0.310,0.583,-0.289,-35.217,-108.765,-17.822
0.255,0.286,-0.782,-24.536,-126.648,-17.761
0.207,0.160,-1.051,13.428,-213.135,13.184
-0.046,0.128,-1.204,48.218,-278.503,31.555
-0.237,0.190,-1.033,98.633,-346.252,42.847
-0.645,0.077,-0.341,196.716,-453.552,33.813
-0.829,0.001,0.088,187.195,-493.408,30.945
-0.952,0.076,0.511,84.473,-546.997,46.692
-0.920,0.151,1.162,54.382,-543.091,42.114
-0.869,-0.119,1.241,77.576,-473.267,28.015
-0.894,-0.369,1.036,104.492,-440.552,49.988
-1.009,-0.145,1.185,88.074,-428.406,103.638
-1.123,0.159,2.159,66.223,-416.809,108.154
-1.131,0.213,2.547,79.468,-313.721,103.943
-1.087,0.602,2.684,106.262,-240.662,97.412
-1.026,0.757,2.489,122.131,-103.699,39.612
-0.858,0.491,1.615,107.117,-55.359,2.136
-0.768,0.323,1.358,50.476,-38.086,-29.785
-0.660,0.134,1.536,24.658,-40.344,-30.945
-0.640,0.105,1.544,27.588,-7.751,-21.973
-0.634,0.113,1.320,31.128,5.371,-16.113
-0.654,0.217,1.428,23.254,5.127,-9.094
-0.688,0.340,1.673,-3.296,14.709,-8.484
-0.752,0.392,1.826,-5.432,41.260,-15.320
-0.769,0.442,1.754,2.808,87.891,-28.076
-0.759,0.483,1.786,5.798,101.624,-41.565
-0.729,0.381,1.789,17.273,140.259,-70.068
-0.682,0.268,1.473,25.146,162.903,-75.012
-0.599,0.213,1.157,23.315,178.589,-83.130
-0.315,-0.058,0.921,2.014,160.889,-82.214
-0.219,-0.096,1.119,-60.181,128.479,-54.749
-0.178,0.131,1.486,-97.168,133.972,-44.434
-0.186,0.163,1.525,-136.292,168.762,-63.171
-0.062,-0.305,1.187,-103.882,192.200,-76.721
0.049,-0.628,0.893,-5.981,210.083,-51.147
0.156,-0.881,0.691,12.573,191.162,-16.846
0.189,-0.877,0.825,-9.460,141.357,39.368
0.152,-1.002,1.081,-50.537,131.653,52.917
0.112,-1.138,1.005,-80.444,134.705,66.162
0.006,-1.117,0.741,-41.199,140.625,128.479
-0.056,-0.868,0.721,2.747,132.507,175.964
-0.220,-0.353,0.620,57.129,117.615,251.831
-0.357,0.084,0.594,70.862,106.750,282.593
-0.483,0.698,0.544,46.021,82.031,307.678
-0.604,1.505,0.365,-24.292,63.232,274.963
-0.611,1.487,0.420,-154.358,23.193,177.673
-0.501,1.372,0.565,-153.564,25.574,150.208
-0.423,1.331,0.445,-75.439,51.392,115.540
-0.411,1.298,0.245,-43.091,45.288,102.539
-0.408,1.359,0.422,-25.940,10.620,70.557
-0.338,1.147,0.770,-27.222,10.559,47.546
-0.287,0.980,0.764,-18.921,29.358,20.142
-0.198,0.746,0.641,-9.277,33.752,15.259
-0.170,0.705,0.577,14.648,29.785,15.564
-0.104,0.730,0.598,18.250,19.287,13.672
-0.068,0.688,0.699,-0.244,-1.892,-3.296
-0.027,0.481,0.805,-5.371,-2.319,-7.935
-0.016,0.473,0.778,3.418,3.479,1.404
0.024,0.517,0.780,1.221,1.160,2.380
0.042,0.460,0.827,-12.024,-6.226,-1.343
0.003,0.569,0.873,-7.690,-6.104,4.272
-0.002,0.672,0.862,-9.521,-6.409,-0.488
0.060,0.458,0.967,-24.963,-8.362,-10.803
0.098,0.317,1.027,-36.194,6.775,3.235
0.053,0.530,0.863,-20.874,20.203,22.461
0.037,0.760,0.749,9.949,19.043,16.357
0.098,0.542,0.798,-5.981,7.751,-8.362
0.125,0.316,0.859,-24.841,5.127,-11.292
0.090,0.355,0.843,-15.686,11.719,9.399
0.054,0.543,0.802,6.592,16.174,32.776
0.048,0.669,0.771,-2.380,9.888,22.278
0.067,0.551,0.840,-23.071,0.366,5.310
0.069,0.464,0.922,-19.226,1.221,3.052
0.050,0.648,0.860,11.902,13.000,15.198
0.055,0.731,0.761,30.945,18.433,8.606
0.058,0.620,0.774,15.625,8.301,-2.380
0.056,0.592,0.908,-10.132,-4.578,-7.629
0.058,0.557,0.973,-9.338,3.967,-8.545
0.067,0.519,0.854,13.916,20.813,-5.554
0.097,0.492,0.733,14.709,16.113,-2.625
0.100,0.467,0.788,-1.465,1.587,-0.427
0.071,0.498,0.855,1.343,2.441,2.869
0.069,0.541,0.826,8.667,6.409,5.798
0.079,0.523,0.784,2.625,8.789,0.610
0.076,0.459,0.744,-3.784,6.348,1.526
0.071,0.532,0.738,-0.916,-0.305,8.362
0.092,0.500,0.749,-3.784,-4.211,3.235
0.095,0.411,0.784,-11.658,-9.033,4.456
0.063,0.512,0.851,-8.545,-6.958,14.465
0.052,0.630,0.862,0.610,0.732,15.381
0.085,0.533,0.833,-1.587,4.089,4.639
0.097,0.424,0.800,-5.615,7.019,4.700
-0.966,0.939,1.194,119.995,-153.931,219.788
-1.056,1.031,1.301,72.021,-169.861,150.085
-1.355,1.133,1.679,47.546,-171.326,111.023
-1.547,1.335,2.015,-6.226,-144.958,56.702
-2.079,2.283,2.914,-30.457,-111.938,21.912
-2.287,2.615,3.243,-21.912,44.067,-166.382
-2.566,2.160,3.013,-7.568,177.734,-301.514
-2.725,1.666,2.332,23.865,431.030,-504.822
-2.448,0.527,0.749,28.076,484.619,-575.684
-1.926,-0.434,0.320,-132.202,421.143,-643.738
-0.676,-2.133,0.293,-201.294,359.985,-570.129
-0.225,-1.987,0.426,-150.085,328.186,-249.023
-0.047,-0.419,0.103,-74.890,352.234,-120.483
-0.030,0.236,-0.229,-55.847,353.332,-69.031
0.063,0.377,-0.476,-142.700,310.913,-119.385
0.156,0.071,-0.391,-251.831,202.942,-209.351
0.362,-0.445,-0.194,-197.937,164.978,-203.918
0.420,-0.418,-0.120,-118.713,142.090,-161.560
0.407,0.268,0.159,-39.978,114.807,-52.979
0.433,0.535,0.180,-39.856,113.220,-36.560
0.493,0.373,-0.177,-64.392,126.343,-84.595
0.539,0.133,-0.323,-69.214,117.737,-106.262
0.586,-0.030,-0.385,-55.908,74.890,-91.736
0.643,-0.027,-0.394,-42.847,52.551,-67.627
0.647,0.052,-0.430,-31.677,11.902,-23.193
0.588,0.229,-0.464,-24.597,-14.648,-4.883
0.556,0.354,-0.337,-32.959,-77.698,22.156
0.528,0.454,-0.285,-46.875,-92.163,25.146
0.504,0.405,-0.495,-56.641,-111.755,31.799
0.325,0.467,-0.796,-47.852,-141.418,42.175
0.238,0.468,-0.794,65.857,-215.759,51.208
0.009,0.239,-0.958,130.371,-246.460,51.392
-0.157,0.137,-1.135,255.188,-332.825,54.199
-0.597,0.197,-1.106,322.937,-403.686,50.171
-0.894,0.401,-0.767,461.365,-557.434,-6.348
-1.246,0.179,0.103,417.908,-606.201,-74.951
-1.321,-0.304,0.476,233.215,-628.723,-129.456
-1.218,-1.045,1.095,-84.229,-614.807,-81.970
-1.190,-0.850,1.474,-98.083,-593.323,-0.305
-1.250,-0.222,2.432,-34.363,-525.391,106.384
-1.271,0.007,2.892,10.071,-394.714,122.742
-1.253,0.689,3.091,53.772,-295.288,115.417
-1.181,0.874,2.634,104.980,-186.157,87.219
-0.970,0.426,1.321,154.053,-42.358,-4.639
-0.843,0.168,1.193,146.667,-39.612,-28.564
-0.752,0.031,1.493,87.280,-66.833,-21.851
-0.673,0.223,2.100,47.852,-47.363,-8.850
-0.652,0.317,1.964,18.250,38.757,-12.329
-0.639,0.247,1.319,24.414,65.918,-20.447
-0.613,0.158,1.132,34.485,65.063,-28.809
-0.574,0.055,1.297,30.151,53.345,-24.536
-0.587,0.141,1.532,30.518,56.030,-12.756
-0.628,0.312,1.735,36.377,75.195,-15.686
-0.632,0.277,1.684,33.936,120.117,-35.156
-0.515,0.027,1.293,24.780,136.780,-43.030
-0.444,-0.085,1.187,9.216,140.991,-44.556
-0.399,-0.112,1.326,-35.950,125.977,-33.752
-0.370,-0.073,1.699,-43.579,136.841,-30.518
-0.355,-0.124,1.627,-33.447,188.782,-33.875
-0.253,-0.417,1.250,-27.954,205.383,-33.386
-0.158,-0.566,1.134,-28.625,210.815,-12.512
0.043,-0.910,0.962,-36.804,209.534,3.967
0.097,-1.151,0.823,-44.617,198.608,51.453
0.152,-1.537,0.607,-40.283,184.570,91.370
0.142,-1.581,0.584,-15.442,154.419,195.251
0.034,-1.315,0.592,-2.319,145.386,249.023
-0.047,-1.106,0.531,21.912,139.221,336.243
-0.359,-0.653,0.289,28.564,129.333,372.803
-0.620,-0.085,0.220,53.040,77.209,446.594
-0.889,1.697,0.473,56.396,39.673,444.336
-0.770,2.082,0.647,20.874,8.362,377.075
-0.663,1.771,0.791,-116.333,-21.606,154.968
-0.616,0.952,1.141,-130.981,-17.883,111.206
-0.593,1.097,1.113,-54.321,30.151,116.638
-0.556,1.481,0.699,-38.696,41.748,96.741
-0.508,1.423,0.696,-55.786,19.470,21.423
-0.317,0.954,0.852,-44.189,18.311,-6.958
-0.221,0.739,0.771,16.174,38.574,-19.043
-0.084,0.521,0.603,32.349,37.170,-14.221
-0.068,0.478,0.673,29.602,25.269,-8.972
-0.041,0.511,0.903,9.766,4.517,-1.526
-0.015,0.464,0.887,4.761,6.409,-5.432
0.011,0.390,0.830,-7.446,5.127,-10.620
0.046,0.348,0.917,-18.799,-3.174,-8.362
0.036,0.342,1.048,-33.447,-6.958,-6.653
0.022,0.375,1.151,-23.743,3.845,-4.150
0.056,0.360,1.033,-0.610,29.785,-3.540
0.123,0.234,0.784,-3.906,29.480,-2.625
0.103,0.274,0.789,-7.324,11.902,11.902
0.073,0.467,0.871,-5.981,6.836,13.611
0.082,0.395,0.872,-20.020,3.235,-1.831
0.117,0.223,0.858,-19.226,2.563,0.610
0.126,0.247,0.839,-14.038,3.052,10.742
0.062,0.419,0.879,-19.409,-1.221,28.076
0.049,0.474,0.926,-24.719,-4.333,28.748
0.063,0.441,0.915,-42.114,1.282,15.808
0.101,0.248,0.789,-56.885,2.319,15.198
0.063,0.271,0.787,-65.308,-9.094,40.039
-0.047,0.784,0.919,-36.499,-12.329,47.852
-0.031,0.844,0.929,-22.888,-10.803,-1.282
0.004,0.402,0.959,-33.936,-12.756,-24.597
0.007,0.351,1.009,4.883,-3.906,-4.639
0.024,0.553,0.923,20.325,6.592,5.127
0.017,0.572,0.823,13.794,8.484,-4.822
0.030,0.564,0.833,3.235,-1.770,-10.864
0.046,0.515,0.913,-21.179,-11.353,-23.804
0.033,0.430,0.915,-15.076,-6.042,-22.583
0.052,0.477,0.860,9.888,0.061,-13.672
0.107,0.375,0.835,-2.625,-4.333,-18.372
0.092,0.306,0.906,-19.226,-10.193,-20.203
0.032,0.516,1.020,-19.958,-8.240,-5.066
0.033,0.579,0.950,-9.766,1.587,-5.432
0.029,0.542,0.899,-44.373,3.540,-23.437
0.059,0.434,1.018,-66.406,0.061,-28.198
0.097,0.370,1.008,-33.630,17.761,-24.963
0.155,0.309,0.768,-8.606,26.428,-16.113
0.148,0.363,0.730,-4.578,13.916,1.465
0.127,0.514,0.878,-9.033,6.104,2.869
0.139,0.483,0.868,-9.338,10.864,-5.249
-0.974,1.133,1.277,103.455,-175.537,235.168
-1.215,1.626,1.647,73.853,-183.899,185.791
-1.456,2.542,2.448,28.748,-169.739,112.671
-1.536,2.654,2.662,-73.853,-68.542,-116.455
-1.675,1.920,2.258,-78.247,7.263,-227.661
-1.669,1.349,1.994,-68.237,83.191,-346.130
-1.701,0.851,2.316,-93.811,84.290,-357.544
-1.696,0.767,2.551,-116.699,142.700,-368.713
-1.719,0.622,2.418,-91.797,201.477,-367.798
-1.605,0.546,2.244,-80.078,310.486,-384.582
-1.178,-0.333,1.617,-136.719,354.309,-405.701
-1.043,-0.626,1.243,-252.258,394.531,-364.380
-0.596,-0.466,0.404,-238.708,398.926,-328.857
-0.287,-0.617,-0.137,-123.962,382.202,-292.175
0.060,-0.884,-0.703,-66.650,340.820,-252.624
0.146,-0.663,-0.527,27.161,227.966,-127.441
0.207,0.035,0.024,45.898,199.707,-90.820
0.212,0.173,0.051,-41.626,204.712,-105.347
0.288,-0.000,-0.240,-129.272,204.834,-129.883
0.311,-0.184,-0.411,-179.932,188.904,-140.686
0.335,-0.243,-0.759,-124.512,170.959,-117.432
0.379,-0.126,-0.866,-35.889,87.585,-51.025
0.436,0.227,-0.776,-70.679,31.372,-29.785
0.452,0.287,-0.654,-95.703,-16.113,-22.522
0.466,0.106,-0.635,-45.654,-61.646,-19.897
0.463,-0.013,-0.807,9.766,-72.876,-5.981
0.314,0.107,-1.235,126.587,-119.995,59.753
0.154,0.475,-1.135,130.554,-174.927,95.520
0.013,0.901,-0.754,-17.578,-310.425,87.646
-0.075,0.859,-0.178,-67.688,-342.529,39.246
-0.069,0.452,-0.293,-0.549,-344.665,-18.799
-0.114,-0.086,-0.739,93.506,-360.107,-7.812
-0.269,-0.107,-0.740,190.491,-455.017,30.762
-0.851,-0.072,-0.246,170.410,-514.099,41.382
-1.085,-0.062,0.202,98.755,-604.614,53.772
-1.129,-0.403,1.164,77.820,-604.797,54.993
-1.080,-0.554,1.252,108.948,-508.789,98.694
-1.061,-0.401,0.889,151.428,-473.206,123.108
-1.156,-0.451,1.094,134.216,-476.624,142.700
-1.433,-0.111,2.159,111.877,-467.773,166.321
-1.452,0.364,2.550,138.977,-371.826,170.898
-1.281,0.806,2.548,148.376,-293.457,127.014
-1.158,0.629,2.195,126.770,-147.461,27.405
-0.947,0.050,1.379,100.281,-109.131,5.554
-0.907,-0.018,1.281,48.889,-97.778,16.724
-0.916,0.129,1.627,43.396,-92.712,23.437
-0.937,0.242,1.820,14.526,-45.837,18.311
-1.002,0.399,2.257,-18.555,-11.902,8.118
-1.109,0.528,2.363,-25.757,96.130,-24.780
-1.092,0.373,1.001,12.024,161.133,-57.129
-0.895,0.026,0.293,32.349,181.274,-86.670
-0.638,-0.186,1.130,-27.954,71.655,-75.745
-0.681,0.141,2.000,-79.712,36.194,-48.218
-0.766,0.568,2.540,-136.353,121.826,-51.392
-0.989,0.662,2.146,-101.074,208.008,-91.431
-1.013,0.302,1.224,54.932,331.177,-144.775
-0.535,-0.256,-0.070,90.393,304.260,-129.883
-0.326,-0.198,0.405,15.747,148.315,-59.998
-0.316,0.278,2.160,-27.466,129.150,-40.222
-0.412,0.320,2.343,-26.062,259.399,-57.068
-0.412,-0.255,0.962,26.245,330.322,-72.754
-0.252,-0.590,0.160,141.541,316.223,-39.063
0.181,-0.640,-0.014,133.606,239.197,1.282
0.300,-0.656,0.521,-51.025,97.290,29.236
0.290,-1.261,1.609,-151.245,79.895,27.222
0.173,-1.636,1.731,-207.031,103.088,41.321
0.064,-1.952,1.469,-170.349,203.857,132.507
0.060,-2.183,0.329,-118.774,234.253,202.942
-0.038,-1.915,0.026,-14.160,194.885,373.901
-0.582,-0.457,0.226,48.523,162.048,453.979
-0.923,0.512,0.384,94.910,118.469,523.804
-1.145,2.050,0.424,53.650,95.886,487.671
-1.114,2.245,0.394,-92.896,40.955,311.829
-1.043,2.600,0.304,-111.450,21.667,238.464
-0.872,2.668,0.294,-84.351,-16.052,81.421
-0.510,1.602,0.829,-85.510,-33.142,10.498
-0.398,1.220,0.964,-21.912,8.972,-8.118
-0.285,1.096,0.545,18.982,34.485,-1.465
-0.252,1.018,0.485,35.889,34.058,-6.958
-0.183,0.960,0.739,17.334,4.089,-26.245
-0.106,0.738,0.777,2.686,1.160,-42.786
-0.031,0.392,0.823,-27.771,-2.441,-57.129
0.041,0.229,0.991,-19.897,0.977,-37.537
0.071,0.362,0.920,21.667,26.367,-7.690
0.127,0.288,0.636,20.386,27.588,-7.385
0.153,0.188,0.649,-2.563,3.479,7.568
0.095,0.352,0.799,-3.723,-2.686,24.475
0.044,0.626,0.796,13.855,-3.296,33.569
0.068,0.605,0.797,4.639,-9.338,11.108
0.100,0.330,0.872,-19.653,-16.541,-7.385
0.132,0.244,0.882,-4.639,-6.653,12.878
0.104,0.417,0.773,40.344,11.292,45.410
0.071,0.665,0.637,44.495,6.287,41.260
0.078,0.589,0.694,17.151,-14.343,15.991
0.078,0.403,0.868,12.451,-15.930,15.869
0.001,0.593,0.935,31.128,-4.578,35.278
-0.048,1.059,0.878,36.743,3.845,20.447
0.027,0.798,0.770,-11.169,1.465,-52.002
0.139,0.074,0.783,-25.330,-7.751,-54.138
0.126,0.148,0.824,20.020,-8.301,5.737
0.073,0.626,0.799,34.363,-6.226,17.212
0.080,0.564,0.824,8.362,-16.357,-8.057
0.104,0.232,0.967,-2.747,-18.921,-8.301
0.077,0.295,1.006,9.460,-8.362,22.949
-0.003,0.724,0.944,13.245,-2.808,27.832
0.006,0.714,0.906,1.526,-2.747,14.648
0.056,0.362,0.968,-35.645,-11.292,-14.648
0.065,0.342,0.985,-35.889,-8.728,-7.202
0.049,0.419,0.935,-9.583,5.615,15.808
0.006,0.635,0.829,1.587,5.249,17.517
0.020,0.633,0.855,-10.010,-5.676,-2.991
0.043,0.416,0.932,-18.616,-6.409,-10.071
0.035,0.441,0.937,14.465,4.395,5.005
0.054,0.632,0.826,33.813,10.498,6.104
0.074,0.527,0.757,14.771,6.836,-15.930
0.074,0.354,0.790,2.686,-0.488,-13.062
0.057,0.474,0.841,0.427,-6.104,4.944
0.066,0.573,0.865,-2.197,-4.333,-1.099
0.089,0.432,0.857,-7.690,-2.563,-12.085
-1.156,1.177,1.674,41.504,-269.409,226.685
-1.315,1.268,2.028,-7.263,-231.140,137.634
-1.536,1.784,2.306,1.587,-176.880,99.182
-1.643,2.101,2.144,44.800,-46.570,-26.611
-2.135,2.329,1.707,39.063,-8.850,-113.708
-2.396,2.386,1.834,-12.756,4.456,-295.166
-2.617,1.630,2.900,-57.678,20.996,-388.733
-2.585,0.997,3.253,-109.802,174.377,-491.699
-2.439,0.284,2.511,-99.304,286.011,-494.263
-2.338,0.148,1.752,-120.789,408.264,-471.252
-1.714,-0.318,1.194,-173.462,396.545,-475.342
-1.089,-1.216,1.119,-296.082,389.282,-480.347
-0.798,-1.425,0.406,-219.543,440.857,-433.105
-0.224,-0.964,-1.171,86.914,491.943,-231.262
-0.033,-0.402,-1.307,79.163,426.941,-132.629
0.129,0.246,-0.575,-86.914,227.112,-83.984
0.167,0.218,-0.311,-177.429,168.762,-153.687
0.240,-0.220,-0.561,-140.015,178.162,-173.889
0.284,-0.321,-0.684,-67.932,138.916,-141.724
0.398,-0.232,-0.601,-59.326,98.389,-113.525
0.442,-0.180,-0.575,-7.629,37.048,-66.895
0.451,-0.054,-0.525,31.982,9.583,-42.175
0.453,0.142,-0.356,-16.968,-49.194,-9.460
0.474,0.358,0.051,-78.613,-63.110,-18.433
0.482,0.244,0.033,-139.587,-46.631,-43.396
0.480,-0.084,-0.512,-101.685,-37.659,-31.372
0.416,-0.046,-0.961,51.453,-78.430,34.729
0.331,0.080,-1.089,180.481,-170.227,75.500
0.061,0.254,-1.422,235.535,-223.022,71.167
-0.153,0.311,-1.496,222.717,-373.718,32.837
-0.657,0.260,-1.032,154.968,-465.027,6.287
-0.921,0.109,-0.572,45.959,-610.046,-17.273
-1.327,-0.010,0.561,32.776,-646.545,3.113
-1.365,0.021,0.933,74.280,-610.962,48.767
-1.351,-0.198,1.072,90.759,-568.298,57.800
-1.400,-0.328,1.146,116.150,-522.583,94.604
-1.468,-0.149,1.983,121.765,-514.771,121.643
-1.476,0.052,2.610,114.990,-457.764,146.362
-1.355,0.691,3.474,110.168,-382.874,137.329
-1.187,0.858,3.164,131.897,-117.493,50.293
-0.902,0.404,1.264,132.080,-17.700,3.662
-0.767,0.186,0.806,109.863,-1.038,-18.738
-0.612,-0.010,1.375,19.836,-80.139,-20.203
-0.613,-0.008,1.698,-7.629,-83.496,-10.986
-0.659,0.102,1.901,-29.480,-26.367,11.841
-0.815,0.442,1.961,-32.471,13.916,11.780
-0.833,0.464,1.572,7.385,93.689,-15.015
-0.694,0.372,0.753,21.423,96.741,-28.198
-0.613,0.285,0.831,-0.671,34.973,-44.006
-0.594,0.272,1.768,-19.958,16.418,-41.382
-0.610,0.376,2.080,-44.128,71.106,-42.114
-0.667,0.353,1.859,-31.433,120.483,-53.772
-0.661,0.218,1.548,18.555,179.993,-74.097
-0.535,-0.101,1.232,25.269,180.237,-74.646
-0.475,-0.165,1.364,26.855,166.260,-47.058
-0.478,0.010,2.099,1.404,172.180,-31.433
-0.542,0.089,2.485,-102.722,245.361,-33.203
-0.724,-0.167,2.265,-139.893,315.125,-47.974
-0.664,-0.511,1.524,-72.632,435.242,-56.824
-0.225,-1.083,0.096,-18.250,426.880,-31.860
-0.059,-1.062,0.013,7.324,289.673,70.618
0.038,-0.345,0.488,-9.277,237.732,118.286
0.137,-0.079,0.585,-64.880,218.262,108.582
0.287,-0.625,0.254,-74.829,224.243,71.533
0.319,-1.126,-0.023,-16.479,202.393,93.018
0.217,-1.319,-0.299,37.720,165.222,167.603
0.041,-0.832,-0.159,39.001,56.396,326.294
-0.332,0.283,0.479,-7.019,12.451,358.093
-0.554,0.616,0.723,-33.325,-4.944,360.229
-0.823,1.307,0.891,-13.733,5.920,354.675
-0.900,1.697,0.949,-33.752,29.358,297.546
-0.967,2.281,0.815,-35.217,48.523,244.629
-0.883,2.442,0.468,-6.042,69.031,183.899
-0.510,1.967,0.040,14.709,45.349,43.701
-0.388,1.551,0.183,-16.907,3.540,-7.629
-0.306,1.379,0.518,-17.151,-38.025,-23.621
-0.278,1.315,0.650,-3.052,-39.429,-30.457
-0.109,0.783,0.884,3.845,-31.616,-67.322
-0.028,0.457,0.898,6.592,-20.203,-76.538
0.016,0.354,0.771,34.729,3.174,-47.241
0.043,0.437,0.753,39.612,4.333,-30.762
0.082,0.375,0.792,5.066,-7.385,-34.119
0.123,0.186,0.815,5.920,-7.324,-29.053
0.124,0.310,0.758,30.579,-7.385,-4.150
0.160,0.347,0.851,15.686,-15.991,-8.118
0.189,0.184,0.943,-11.169,-15.808,-6.104
0.145,0.255,0.881,-2.014,-6.165,14.282
0.090,0.538,0.774,27.466,-1.038,37.292
0.100,0.673,0.742,17.578,-10.925,20.264
0.143,0.447,0.842,-10.376,-23.193,-3.662
0.157,0.271,0.860,0.000,-14.954,11.414
0.088,0.444,0.786,18.311,-6.104,33.325
-0.011,0.945,0.827,36.987,-10.742,45.959
0.034,0.852,0.891,22.583,-15.076,20.874
